date,day_of_week,route_id,hour,weather,is_holiday,traffic_level,capacity,current_buses,passenger_count
2025-10-13,Monday,5,20,Rainy,0,Medium,300,3,218
2025-04-16,Wednesday,2,10,Rainy,0,Medium,450,8,289
2025-10-10,Friday,5,19,Cloudy,0,High,300,4,394
2025-12-08,Monday,1,10,Sunny,0,Medium,500,7,328
2025-10-28,Tuesday,4,19,Rainy,0,High,350,5,428
2025-10-10,Friday,3,18,Rainy,0,High,400,6,494
2025-02-15,Saturday,4,18,Rainy,0,High,350,7,384
2025-09-02,Tuesday,3,22,Cloudy,0,Low,400,8,232
2025-04-07,Monday,4,21,Rainy,0,Low,350,5,238
2025-05-27,Tuesday,5,8,Rainy,0,High,300,4,350
2025-10-05,Sunday,1,18,Sunny,0,High,500,8,426
2025-01-20,Monday,1,15,Rainy,0,Low,500,8,323
2025-11-11,Tuesday,2,10,Cloudy,0,Medium,450,8,255
2025-09-15,Monday,3,8,Cloudy,0,High,400,8,382
2025-09-27,Saturday,5,11,Cloudy,0,Low,300,3,60
2025-09-21,Sunday,4,14,Sunny,0,Low,350,7,87
2025-07-07,Monday,1,15,Sunny,0,Low,500,9,328
2025-03-07,Friday,5,17,Rainy,0,High,300,6,399
2025-09-14,Sunday,3,8,Sunny,0,High,400,5,322
2025-09-05,Friday,4,5,Cloudy,0,Low,350,4,193
2025-06-23,Monday,5,20,Rainy,0,Medium,300,3,174
2025-05-01,Thursday,3,15,Rainy,0,Low,400,5,243
2025-10-22,Wednesday,5,15,Sunny,0,Low,300,4,147
2025-05-01,Thursday,5,11,Cloudy,0,Low,300,5,142
2025-04-15,Tuesday,5,5,Rainy,0,Low,300,4,179
2025-02-27,Thursday,4,14,Rainy,0,Low,350,4,190
2025-01-24,Friday,3,8,Rainy,0,High,400,6,433
2025-03-16,Sunday,3,14,Cloudy,0,Low,400,6,125
2025-07-08,Tuesday,1,17,Cloudy,0,High,500,8,527
2025-01-20,Monday,4,21,Cloudy,0,Low,350,5,171
2025-05-30,Friday,4,18,Sunny,0,High,350,7,370
2025-02-10,Monday,4,20,Sunny,0,Medium,350,4,200
2025-03-20,Thursday,2,20,Cloudy,0,Medium,450,8,228
2025-03-26,Wednesday,2,19,Sunny,0,High,450,7,449
2025-01-21,Tuesday,3,12,Sunny,0,Low,400,5,235
2025-05-06,Tuesday,2,15,Cloudy,0,Low,450,7,222
2025-08-19,Tuesday,1,12,Sunny,0,Low,500,10,306
2025-06-12,Thursday,3,16,Cloudy,0,Medium,400,5,458
2025-08-31,Sunday,5,11,Rainy,0,Low,300,5,124
2025-11-06,Thursday,2,14,Sunny,0,Low,450,7,224
2025-09-09,Tuesday,2,7,Rainy,0,High,450,5,483
2025-10-02,Thursday,2,19,Cloudy,0,High,450,7,474
2025-04-07,Monday,5,12,Cloudy,0,Low,300,4,140
2025-08-06,Wednesday,4,21,Rainy,0,Low,350,7,199
2025-02-01,Saturday,1,15,Rainy,0,Low,500,7,265
2025-04-04,Friday,4,14,Cloudy,0,Low,350,5,164
2025-11-14,Friday,5,5,Cloudy,0,Low,300,6,176
2025-12-28,Sunday,4,16,Rainy,0,Medium,350,7,390
2025-12-04,Thursday,3,17,Sunny,0,High,400,8,441
2025-10-01,Wednesday,5,12,Sunny,0,Low,300,4,131
2025-07-05,Saturday,3,21,Sunny,0,Low,400,7,131
2025-08-07,Thursday,1,13,Sunny,0,Low,500,6,282
2025-12-04,Thursday,5,15,Cloudy,0,Low,300,6,128
2025-09-24,Wednesday,3,19,Cloudy,0,High,400,8,660
2025-05-11,Sunday,3,19,Cloudy,0,High,400,8,338
2025-08-07,Thursday,5,6,Sunny,1,Medium,300,5,250
2025-02-11,Tuesday,2,19,Cloudy,0,High,450,7,454
2025-04-10,Thursday,3,16,Sunny,1,Medium,400,7,333
2025-10-25,Saturday,1,12,Sunny,0,Low,500,10,206
2025-02-01,Saturday,4,15,Rainy,0,Low,350,7,138
2025-05-05,Monday,5,20,Sunny,0,Medium,300,5,135
2025-11-06,Thursday,1,14,Sunny,0,Low,500,6,327
2025-08-27,Wednesday,1,15,Rainy,0,Low,500,10,316
2025-04-29,Tuesday,1,13,Rainy,0,Low,500,9,333
2025-09-05,Friday,2,8,Rainy,0,High,450,9,620
2025-11-15,Saturday,5,15,Rainy,0,Low,300,4,106
2025-04-13,Sunday,3,6,Rainy,0,Medium,400,6,352
2025-04-20,Sunday,3,5,Rainy,0,Low,400,8,191
2025-03-26,Wednesday,2,20,Rainy,0,Medium,450,8,261
2025-11-22,Saturday,3,19,Rainy,0,High,400,6,393
2025-10-03,Friday,1,16,Rainy,0,Medium,500,7,578
2025-09-19,Friday,1,18,Cloudy,0,High,500,6,548
2025-04-28,Monday,2,5,Rainy,0,Low,450,9,298
2025-09-03,Wednesday,1,22,Cloudy,0,Low,500,10,312
2025-12-02,Tuesday,5,8,Sunny,0,High,300,4,312
2025-04-09,Wednesday,2,10,Rainy,0,Medium,450,9,271
2025-05-15,Thursday,2,10,Rainy,0,Medium,450,5,284
2025-06-29,Sunday,5,21,Rainy,0,Low,300,3,86
2025-09-22,Monday,4,20,Cloudy,0,Medium,350,5,188
2025-09-20,Saturday,3,21,Cloudy,0,Low,400,5,164
2025-01-22,Wednesday,5,7,Sunny,0,High,300,3,533
2025-03-18,Tuesday,4,10,Cloudy,0,Medium,350,6,194
2025-06-20,Friday,4,15,Cloudy,1,Low,350,5,67
2025-01-16,Thursday,3,10,Cloudy,0,Medium,400,5,394
2025-06-25,Wednesday,3,22,Sunny,0,Low,400,6,216
2025-05-04,Sunday,2,20,Sunny,0,Medium,450,7,180
2025-04-09,Wednesday,3,16,Rainy,0,Medium,400,8,461
2025-03-08,Saturday,5,19,Sunny,0,High,300,4,262
2025-06-08,Sunday,2,14,Rainy,0,Low,450,5,232
2025-03-30,Sunday,3,18,Cloudy,0,High,400,5,379
2025-11-13,Thursday,4,5,Cloudy,0,Low,350,5,165
2025-08-01,Friday,2,17,Cloudy,0,High,450,6,482
2025-11-15,Saturday,4,13,Sunny,0,Low,350,4,95
2025-01-24,Friday,4,18,Cloudy,0,High,350,7,417
2025-08-03,Sunday,4,9,Sunny,0,High,350,5,294
2025-02-01,Saturday,3,17,Rainy,0,High,400,8,390
2025-08-04,Monday,4,8,Cloudy,0,High,350,5,330
2025-02-19,Wednesday,4,18,Rainy,0,High,350,7,436
2025-05-14,Wednesday,2,13,Rainy,0,Low,450,9,297
2025-11-30,Sunday,3,20,Rainy,0,Medium,400,6,166
2025-05-29,Thursday,1,13,Rainy,0,Low,500,6,366
2025-06-16,Monday,4,19,Rainy,0,High,350,4,442
2025-01-17,Friday,5,5,Rainy,0,Low,300,3,191
2025-12-12,Friday,5,22,Sunny,0,Low,300,5,265
2025-02-12,Wednesday,5,21,Sunny,0,Low,300,3,128
2025-09-18,Thursday,5,22,Sunny,0,Low,300,4,126
2025-12-23,Tuesday,1,10,Rainy,0,Medium,500,6,315
2025-10-17,Friday,3,18,Rainy,0,High,400,7,510
2025-07-02,Wednesday,1,22,Sunny,0,Low,500,10,280
2025-09-09,Tuesday,5,13,Rainy,0,Low,300,3,193
2025-05-16,Friday,1,8,Cloudy,0,High,500,8,467
2025-11-04,Tuesday,2,10,Sunny,0,Medium,450,5,265
2025-05-20,Tuesday,4,7,Rainy,0,High,350,6,413
2025-03-29,Saturday,4,14,Cloudy,0,Low,350,4,80
2025-04-26,Saturday,4,5,Sunny,0,Low,350,7,117
2025-07-29,Tuesday,5,7,Rainy,0,High,300,6,346
2025-01-13,Monday,5,21,Cloudy,0,Low,300,5,123
2025-06-04,Wednesday,4,13,Sunny,0,Low,350,5,174
2025-08-14,Thursday,2,14,Sunny,0,Low,450,6,373
2025-01-06,Monday,5,7,Sunny,1,High,300,6,253
2025-02-22,Saturday,2,22,Cloudy,0,Low,450,9,144
2025-01-23,Thursday,4,13,Sunny,0,Low,350,7,152
2025-07-06,Sunday,5,14,Cloudy,0,Low,300,5,98
2025-09-07,Sunday,3,16,Cloudy,0,Medium,400,6,375
2025-05-13,Tuesday,1,5,Sunny,0,Low,500,6,274
2025-03-25,Tuesday,2,18,Cloudy,0,High,450,8,452
2025-09-03,Wednesday,1,11,Cloudy,0,Low,500,6,283
2025-03-27,Thursday,2,11,Sunny,0,Low,450,5,226
2025-05-11,Sunday,4,9,Cloudy,0,High,350,4,262
2025-05-11,Sunday,5,21,Rainy,0,Low,300,5,138
2025-11-16,Sunday,3,9,Sunny,0,High,400,6,328
2025-04-25,Friday,3,12,Cloudy,0,Low,400,7,212
2025-09-30,Tuesday,4,10,Rainy,0,Medium,350,4,192
2025-03-15,Saturday,1,20,Rainy,0,Medium,500,7,254
2025-01-21,Tuesday,1,18,Rainy,1,High,500,8,465
2025-06-14,Saturday,3,10,Sunny,0,Medium,400,5,143
2025-11-14,Friday,5,8,Sunny,0,High,300,5,330
2025-08-27,Wednesday,4,16,Sunny,0,Medium,350,7,396
2025-11-17,Monday,5,13,Cloudy,0,Low,300,3,163
2025-10-24,Friday,1,18,Sunny,0,High,500,9,516
2025-07-19,Saturday,2,21,Cloudy,0,Low,450,7,165
2025-07-05,Saturday,2,7,Sunny,0,High,450,6,330
2025-05-09,Friday,3,11,Rainy,0,Low,400,8,277
2025-06-10,Tuesday,3,15,Rainy,1,Low,400,7,173
2025-10-13,Monday,3,20,Sunny,1,Medium,400,5,135
2025-11-02,Sunday,1,22,Rainy,0,Low,500,7,285
2025-11-04,Tuesday,3,7,Rainy,0,High,400,7,421
2025-09-22,Monday,3,16,Cloudy,0,Medium,400,5,438
2025-01-01,Wednesday,1,9,Rainy,0,High,500,7,548
2025-02-23,Sunday,1,7,Sunny,0,High,500,8,394
2025-08-19,Tuesday,5,15,Cloudy,0,Low,300,3,172
2025-01-20,Monday,4,22,Rainy,0,Low,350,7,212
2025-11-04,Tuesday,2,11,Cloudy,0,Low,450,5,226
2025-09-19,Friday,2,11,Sunny,0,Low,450,9,245
2025-12-31,Wednesday,3,9,Cloudy,1,High,400,7,282
2025-06-15,Sunday,2,13,Rainy,0,Low,450,6,223
2025-04-10,Thursday,2,17,Cloudy,0,High,450,6,498
2025-12-30,Tuesday,2,8,Sunny,0,High,450,9,444
2025-06-17,Tuesday,5,8,Rainy,1,High,300,4,267
2025-01-23,Thursday,2,15,Sunny,0,Low,450,8,239
2025-11-13,Thursday,2,10,Cloudy,0,Medium,450,9,277
2025-08-17,Sunday,1,18,Cloudy,0,High,500,6,447
2025-08-24,Sunday,2,14,Rainy,0,Low,450,6,210
2025-02-04,Tuesday,2,14,Sunny,0,Low,450,7,266
2025-08-30,Saturday,1,11,Cloudy,0,Low,500,9,245
2025-01-23,Thursday,4,20,Rainy,0,Medium,350,7,194
2025-01-21,Tuesday,5,9,Cloudy,0,High,300,3,326
2025-10-18,Saturday,3,7,Sunny,0,High,400,7,338
2025-09-26,Friday,5,14,Rainy,0,Low,300,3,217
2025-05-22,Thursday,3,20,Cloudy,0,Medium,400,7,234
2025-04-25,Friday,4,16,Rainy,0,Medium,350,4,446
2025-01-10,Friday,2,18,Rainy,0,High,450,5,537
2025-07-17,Thursday,5,17,Sunny,0,High,300,3,387
2025-03-15,Saturday,4,10,Rainy,0,Medium,350,6,123
2025-02-07,Friday,4,17,Cloudy,0,High,350,6,391
2025-04-22,Tuesday,2,17,Rainy,0,High,450,5,481
2025-09-25,Thursday,5,6,Rainy,0,Medium,300,6,381
2025-12-17,Wednesday,5,17,Cloudy,0,High,300,4,376
2025-11-28,Friday,1,11,Cloudy,0,Low,500,10,297
2025-08-15,Friday,2,17,Cloudy,0,High,450,6,447
2025-08-03,Sunday,1,8,Cloudy,0,High,500,6,376
2025-07-01,Tuesday,5,16,Cloudy,0,Medium,300,6,370
2025-02-04,Tuesday,3,6,Rainy,0,Medium,400,6,452
2025-02-22,Saturday,3,12,Rainy,0,Low,400,8,208
2025-12-09,Tuesday,5,14,Cloudy,0,Low,300,4,158
2025-04-05,Saturday,4,11,Cloudy,0,Low,350,4,111
2025-02-21,Friday,4,17,Rainy,0,High,350,7,468
2025-06-16,Monday,5,21,Cloudy,0,Low,300,5,141
2025-03-23,Sunday,2,19,Sunny,0,High,450,5,387
2025-07-18,Friday,2,21,Rainy,0,Low,450,9,273
2025-07-21,Monday,5,6,Rainy,0,Medium,300,3,365
2025-04-26,Saturday,3,9,Rainy,0,High,400,7,350
2025-03-08,Saturday,3,9,Rainy,0,High,400,8,384
2025-08-13,Wednesday,2,20,Rainy,0,Medium,450,7,292
2025-06-25,Wednesday,1,17,Rainy,0,High,500,10,538
2025-01-05,Sunday,3,11,Rainy,0,Low,400,5,314
2025-04-05,Saturday,2,20,Rainy,0,Medium,450,8,210
2025-11-11,Tuesday,3,16,Sunny,0,Medium,400,7,449
2025-06-06,Friday,3,10,Cloudy,0,Medium,400,7,216
2025-06-29,Sunday,3,8,Cloudy,0,High,400,8,338
2025-06-27,Friday,4,11,Cloudy,0,Low,350,4,166
2025-09-14,Sunday,2,15,Sunny,0,Low,450,7,163
2025-07-03,Thursday,2,10,Cloudy,0,Medium,450,9,235
2025-08-18,Monday,5,14,Cloudy,0,Low,300,3,146
2025-10-23,Thursday,1,8,Rainy,0,High,500,7,522
2025-10-10,Friday,4,7,Rainy,0,High,350,4,411
2025-02-28,Friday,5,20,Rainy,0,Medium,300,5,162
2025-10-13,Monday,5,12,Cloudy,0,Low,300,6,160
2025-11-20,Thursday,2,11,Cloudy,0,Low,450,7,234
2025-10-05,Sunday,2,8,Rainy,0,High,450,5,389
2025-02-02,Sunday,3,11,Rainy,0,Low,400,7,161
2025-02-28,Friday,5,11,Sunny,1,Low,300,6,52
2025-01-03,Friday,3,14,Rainy,0,Low,400,6,274
2025-03-01,Saturday,1,6,Sunny,0,Medium,500,7,530
2025-07-31,Thursday,3,14,Rainy,0,Low,400,8,233
2025-11-07,Friday,3,5,Rainy,0,Low,400,5,244
2025-04-29,Tuesday,1,10,Sunny,0,Medium,500,8,324
2025-12-14,Sunday,2,20,Cloudy,0,Medium,450,9,170
2025-02-10,Monday,5,9,Sunny,0,High,300,6,322
2025-07-21,Monday,1,20,Cloudy,0,Medium,500,10,282
2025-08-10,Sunday,2,10,Rainy,0,Medium,450,5,180
2025-01-12,Sunday,2,18,Cloudy,0,High,450,8,588
2025-03-31,Monday,1,5,Cloudy,0,Low,500,7,283
2025-06-02,Monday,2,8,Rainy,0,High,450,8,492
2025-12-04,Thursday,3,6,Rainy,0,Medium,400,7,449
2025-05-27,Tuesday,2,12,Sunny,0,Low,450,7,280
2025-09-15,Monday,5,20,Sunny,1,Medium,300,4,50
2025-08-19,Tuesday,5,22,Rainy,0,Low,300,5,173
2025-07-03,Thursday,4,18,Cloudy,0,High,350,6,385
2025-09-29,Monday,2,19,Rainy,0,High,450,9,498
2025-12-14,Sunday,5,20,Cloudy,0,Medium,300,5,57
2025-01-09,Thursday,5,8,Cloudy,0,High,300,3,338
2025-05-07,Wednesday,5,6,Cloudy,0,Medium,300,4,348
2025-11-30,Sunday,4,8,Rainy,0,High,350,6,309
2025-03-26,Wednesday,1,15,Cloudy,0,Low,500,10,274
2025-04-24,Thursday,1,5,Sunny,0,Low,500,9,302
2025-04-24,Thursday,1,22,Cloudy,0,Low,500,7,276
2025-06-30,Monday,2,14,Sunny,0,Low,450,9,238
2025-12-04,Thursday,3,20,Rainy,0,Medium,400,7,252
2025-05-19,Monday,5,20,Sunny,0,Medium,300,3,142
2025-08-23,Saturday,2,5,Rainy,0,Low,450,7,210
2025-04-25,Friday,1,20,Cloudy,0,Medium,500,7,304
2025-11-15,Saturday,2,19,Sunny,0,High,450,5,406
2025-03-07,Friday,2,21,Sunny,0,Low,450,8,246
2025-04-13,Sunday,5,14,Sunny,0,Low,300,5,73
2025-09-09,Tuesday,5,8,Cloudy,0,High,300,5,358
2025-07-22,Tuesday,3,9,Cloudy,0,High,400,5,403
2025-12-12,Friday,3,16,Cloudy,0,Medium,400,7,549
2025-02-23,Sunday,5,13,Sunny,0,Low,300,5,47
2025-08-03,Sunday,2,10,Sunny,0,Medium,450,5,189
2025-01-13,Monday,3,12,Cloudy,0,Low,400,6,211
2025-05-09,Friday,1,14,Rainy,0,Low,500,10,335
2025-09-26,Friday,5,22,Rainy,0,Low,300,4,211
2025-11-10,Monday,2,15,Sunny,1,Low,450,5,254
2025-07-08,Tuesday,3,21,Sunny,0,Low,400,5,236
2025-08-20,Wednesday,5,10,Sunny,0,Medium,300,5,313
2025-11-14,Friday,5,9,Rainy,0,High,300,5,356
2025-10-30,Thursday,3,17,Rainy,1,High,400,8,378
2025-09-06,Saturday,4,19,Rainy,0,High,350,7,347
2025-11-11,Tuesday,1,21,Sunny,1,Low,500,10,311
2025-04-21,Monday,1,8,Cloudy,0,High,500,7,488
2025-04-09,Wednesday,2,18,Sunny,0,High,450,9,468
2025-06-10,Tuesday,4,14,Rainy,0,Low,350,4,354
2025-11-02,Sunday,2,19,Cloudy,0,High,450,5,413
2025-08-13,Wednesday,3,20,Cloudy,0,Medium,400,6,249
2025-03-03,Monday,2,22,Rainy,0,Low,450,6,295
2025-08-29,Friday,3,15,Cloudy,0,Low,400,5,227
2025-06-29,Sunday,1,19,Rainy,0,High,500,10,505
2025-05-10,Saturday,3,14,Sunny,0,Low,400,5,148
2025-09-23,Tuesday,3,21,Sunny,0,Low,400,5,219
2025-12-28,Sunday,5,5,Cloudy,0,Low,300,6,53
2025-05-23,Friday,3,14,Cloudy,0,Low,400,6,215
2025-08-02,Saturday,2,18,Cloudy,0,High,450,9,381
2025-09-21,Sunday,3,10,Cloudy,0,Medium,400,6,128
2025-02-12,Wednesday,2,19,Sunny,0,High,450,6,477
2025-02-03,Monday,2,10,Cloudy,0,Medium,450,8,247
2025-04-24,Thursday,4,21,Sunny,0,Low,350,7,190
2025-03-17,Monday,3,22,Rainy,0,Low,400,7,230
2025-10-22,Wednesday,4,9,Sunny,0,High,350,5,354
2025-01-17,Friday,5,11,Cloudy,0,Low,300,3,178
2025-08-17,Sunday,4,19,Sunny,0,High,350,4,300
2025-07-12,Saturday,1,20,Rainy,0,Medium,500,8,242
2025-05-06,Tuesday,4,16,Sunny,0,Medium,350,7,399
2025-02-24,Monday,2,16,Cloudy,0,Medium,450,8,497
2025-12-06,Saturday,4,21,Cloudy,0,Low,350,4,112
2025-01-23,Thursday,2,16,Sunny,0,Medium,450,5,471
2025-02-03,Monday,5,19,Rainy,0,High,300,3,402
2025-06-22,Sunday,2,18,Rainy,0,High,450,5,441
2025-10-02,Thursday,5,9,Cloudy,0,High,300,4,336
2025-11-24,Monday,1,14,Sunny,0,Low,500,6,280
2025-12-26,Friday,1,21,Rainy,0,Low,500,9,342
2025-04-21,Monday,5,18,Sunny,0,High,300,5,378
2025-10-31,Friday,5,21,Sunny,0,Low,300,4,153
2025-05-30,Friday,1,8,Cloudy,0,High,500,6,456
2025-09-28,Sunday,5,7,Sunny,0,High,300,5,242
2025-12-29,Monday,4,20,Cloudy,0,Medium,350,7,151
2025-04-20,Sunday,1,11,Sunny,0,Low,500,7,209
2025-07-28,Monday,4,12,Cloudy,1,Low,350,4,51
2025-04-28,Monday,3,10,Sunny,0,Medium,400,8,222
2025-02-02,Sunday,1,19,Cloudy,0,High,500,7,433
2025-02-20,Thursday,2,22,Sunny,0,Low,450,6,266
2025-11-28,Friday,2,21,Sunny,0,Low,450,7,226
2025-05-12,Monday,5,13,Rainy,0,Low,300,5,202
2025-11-08,Saturday,2,17,Sunny,0,High,450,6,388
2025-02-03,Monday,1,13,Sunny,0,Low,500,10,293
2025-10-14,Tuesday,1,20,Sunny,0,Medium,500,9,290
2025-05-01,Thursday,2,15,Cloudy,0,Low,450,8,267
2025-11-25,Tuesday,3,12,Cloudy,0,Low,400,8,199
2025-04-06,Sunday,1,11,Sunny,0,Low,500,8,197
2025-03-12,Wednesday,4,7,Rainy,0,High,350,5,398
2025-06-19,Thursday,2,19,Rainy,0,High,450,5,481
2025-07-20,Sunday,1,17,Rainy,0,High,500,9,491
2025-11-21,Friday,5,17,Rainy,0,High,300,3,619
2025-07-30,Wednesday,1,22,Sunny,1,Low,500,9,198
2025-10-02,Thursday,4,22,Sunny,0,Low,350,6,210
2025-06-09,Monday,1,5,Sunny,0,Low,500,8,279
2025-09-24,Wednesday,4,21,Sunny,0,Low,350,7,283
2025-09-16,Tuesday,1,22,Rainy,0,Low,500,9,520
2025-02-04,Tuesday,2,16,Sunny,0,Medium,450,5,473
2025-05-01,Thursday,3,10,Cloudy,0,Medium,400,7,436
2025-04-10,Thursday,5,13,Sunny,0,Low,300,6,144
2025-10-11,Saturday,4,7,Rainy,0,High,350,7,306
2025-02-10,Monday,1,16,Cloudy,0,Medium,500,7,543
2025-12-26,Friday,3,15,Sunny,0,Low,400,8,220
2025-10-20,Monday,3,18,Rainy,0,High,400,5,480
2025-09-28,Sunday,2,15,Cloudy,0,Low,450,5,189
2025-02-27,Thursday,4,14,Sunny,0,Low,350,5,160
2025-05-03,Saturday,4,10,Rainy,0,Medium,350,6,135
2025-08-07,Thursday,4,17,Cloudy,0,High,350,5,412
2025-12-11,Thursday,5,19,Cloudy,0,High,300,3,357
2025-01-29,Wednesday,5,16,Sunny,0,Medium,300,3,371
2025-07-29,Tuesday,4,18,Sunny,0,High,350,6,411
2025-05-19,Monday,2,13,Cloudy,0,Low,450,8,276
2025-06-20,Friday,3,5,Sunny,0,Low,400,7,225
2025-07-30,Wednesday,2,7,Sunny,0,High,450,5,452
2025-05-01,Thursday,1,16,Cloudy,0,Medium,500,6,491
2025-11-09,Sunday,1,12,Rainy,0,Low,500,8,243
2025-06-28,Saturday,1,7,Rainy,0,High,500,8,424
2025-06-05,Thursday,5,18,Rainy,0,High,300,3,425
2025-04-18,Friday,2,20,Sunny,0,Medium,450,6,240
2025-02-24,Monday,5,20,Rainy,0,Medium,300,5,167
2025-02-20,Thursday,3,18,Rainy,1,High,400,8,384
2025-01-04,Saturday,1,10,Rainy,0,Medium,500,10,250
2025-11-26,Wednesday,5,22,Rainy,0,Low,300,5,187
2025-06-04,Wednesday,5,5,Sunny,0,Low,300,6,133
2025-09-10,Wednesday,2,9,Sunny,0,High,450,7,407
2025-02-09,Sunday,5,18,Rainy,0,High,300,6,360
2025-06-07,Saturday,2,6,Sunny,0,Medium,450,9,347
2025-04-26,Saturday,2,18,Cloudy,0,High,450,9,372
2025-04-20,Sunday,3,7,Cloudy,0,High,400,7,524
2025-10-28,Tuesday,3,12,Cloudy,0,Low,400,7,250
2025-05-02,Friday,2,13,Sunny,0,Low,450,7,230
2025-10-28,Tuesday,2,8,Cloudy,0,High,450,8,400
2025-12-25,Thursday,5,18,Cloudy,0,High,300,4,383
2025-05-20,Tuesday,5,6,Cloudy,0,Medium,300,5,308
2025-12-22,Monday,4,8,Sunny,0,High,350,7,366
2025-10-24,Friday,4,9,Sunny,0,High,350,4,537
2025-12-27,Saturday,1,13,Cloudy,0,Low,500,10,211
2025-05-08,Thursday,3,22,Sunny,0,Low,400,8,238
2025-09-20,Saturday,5,11,Sunny,0,Low,300,6,52
2025-04-12,Saturday,3,10,Rainy,0,Medium,400,5,178
2025-01-10,Friday,3,19,Rainy,0,High,400,8,509
2025-08-05,Tuesday,3,11,Sunny,0,Low,400,7,215
2025-09-30,Tuesday,4,11,Sunny,0,Low,350,7,150
2025-02-19,Wednesday,4,10,Rainy,0,Medium,350,6,195
2025-07-16,Wednesday,2,9,Cloudy,0,High,450,6,402
2025-01-19,Sunday,2,7,Cloudy,0,High,450,9,447
2025-08-03,Sunday,1,12,Sunny,0,Low,500,8,237
2025-12-13,Saturday,4,9,Rainy,0,High,350,7,338
2025-02-19,Wednesday,1,15,Sunny,0,Low,500,8,291
2025-02-17,Monday,3,18,Cloudy,1,High,400,7,324
2025-06-22,Sunday,1,6,Sunny,0,Medium,500,6,652
2025-10-19,Sunday,2,22,Rainy,0,Low,450,5,238
2025-08-24,Sunday,1,5,Sunny,0,Low,500,8,377
2025-10-02,Thursday,2,17,Rainy,0,High,450,6,516
2025-01-29,Wednesday,1,17,Sunny,1,High,500,8,402
2025-12-29,Monday,1,7,Cloudy,0,High,500,9,457
2025-06-28,Saturday,3,14,Rainy,0,Low,400,7,204
2025-02-01,Saturday,5,15,Sunny,0,Low,300,3,88
2025-09-22,Monday,2,9,Cloudy,0,High,450,8,409
2025-05-19,Monday,2,11,Rainy,0,Low,450,7,320
2025-09-24,Wednesday,4,5,Sunny,0,Low,350,7,187
2025-02-21,Friday,1,17,Sunny,0,High,500,8,521
2025-08-12,Tuesday,3,21,Rainy,0,Low,400,7,247
2025-07-17,Thursday,5,18,Cloudy,0,High,300,3,346
2025-05-25,Sunday,1,9,Rainy,0,High,500,7,416
2025-03-18,Tuesday,3,22,Rainy,0,Low,400,6,246
2025-01-29,Wednesday,3,9,Sunny,0,High,400,8,642
2025-02-09,Sunday,2,22,Cloudy,0,Low,450,8,166
2025-09-18,Thursday,4,10,Sunny,0,Medium,350,6,189
2025-08-07,Thursday,3,18,Cloudy,0,High,400,5,429
2025-12-31,Wednesday,4,12,Cloudy,0,Low,350,7,165
2025-08-23,Saturday,1,6,Cloudy,0,Medium,500,6,400
2025-02-18,Tuesday,4,19,Cloudy,0,High,350,7,420
2025-08-29,Friday,5,15,Sunny,0,Low,300,6,145
2025-08-19,Tuesday,5,9,Rainy,0,High,300,4,366
2025-01-29,Wednesday,1,5,Rainy,0,Low,500,10,312
2025-02-15,Saturday,2,14,Rainy,0,Low,450,9,230
2025-02-10,Monday,5,7,Sunny,0,High,300,5,309
2025-05-10,Saturday,2,8,Sunny,0,High,450,6,340
2025-11-04,Tuesday,4,5,Cloudy,0,Low,350,5,194
2025-04-02,Wednesday,5,21,Cloudy,0,Low,300,4,127
2025-09-11,Thursday,2,14,Sunny,0,Low,450,8,248
2025-06-15,Sunday,2,6,Rainy,0,Medium,450,9,369
2025-09-04,Thursday,5,16,Sunny,0,Medium,300,4,343
2025-07-05,Saturday,2,22,Rainy,0,Low,450,9,207
2025-05-16,Friday,3,17,Rainy,0,High,400,5,476
2025-09-03,Wednesday,1,18,Sunny,0,High,500,10,512
2025-04-14,Monday,3,6,Sunny,1,Medium,400,7,287
2025-12-26,Friday,5,14,Rainy,0,Low,300,3,160
2025-11-24,Monday,4,16,Sunny,0,Medium,350,5,425
2025-09-22,Monday,4,5,Cloudy,0,Low,350,7,391
2025-03-22,Saturday,2,18,Cloudy,0,High,450,6,407
2025-08-31,Sunday,5,8,Cloudy,0,High,300,4,258
2025-11-06,Thursday,1,7,Rainy,0,High,500,10,683
2025-07-20,Sunday,2,8,Rainy,0,High,450,7,379
2025-04-29,Tuesday,3,5,Rainy,0,Low,400,8,439
2025-12-05,Friday,5,17,Sunny,0,High,300,6,381
2025-08-02,Saturday,3,9,Cloudy,0,High,400,5,325
2025-11-14,Friday,4,21,Sunny,0,Low,350,4,198
2025-10-18,Saturday,5,16,Cloudy,0,Medium,300,5,294
2025-12-28,Sunday,3,15,Rainy,0,Low,400,8,206
2025-08-08,Friday,2,12,Rainy,0,Low,450,5,283
2025-12-29,Monday,4,15,Sunny,0,Low,350,6,173
2025-11-11,Tuesday,5,16,Rainy,0,Medium,300,5,387
2025-11-26,Wednesday,2,21,Sunny,0,Low,450,5,240
2025-02-24,Monday,4,15,Cloudy,0,Low,350,5,195
2025-04-11,Friday,4,22,Cloudy,0,Low,350,4,171
2025-05-31,Saturday,3,7,Cloudy,0,High,400,8,341
2025-10-27,Monday,5,9,Sunny,0,High,300,4,315
2025-03-16,Sunday,1,16,Cloudy,0,Medium,500,10,442
2025-08-09,Saturday,4,13,Sunny,0,Low,350,7,122
2025-12-18,Thursday,3,12,Rainy,1,Low,400,7,182
